indic_is,unit,sizen_r2,geo\time	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 
E_IACC,PC_ENT_CUSE,10_C10_33,EA	99 	99 	99 	99 	99 	99 	99 	98 
E_IACC,PC_ENT_CUSE,10_C10_33,EE	99 	100 	99 	98 	100 	100 	99 	99 
E_IACC,PC_ENT_CUSE,10_C10_33,EL	99 	99 	99 	96 	98 	98 	97 	94 
E_IACC,PC_ENT_CUSE,10_C10_33,ES	99 	99 	99 	99 	99 	98 	98 	98 
E_IACC,PC_ENT_CUSE,10_C10_33,EU15	99 	99 	99 	99 	99 	99 	99 	98 
E_IACC,PC_ENT_CUSE,10_C10_33,EU25	: 	: 	: 	: 	: 	: 	99 	98 
E_IACC,PC_ENT_CUSE,10_C10_33,EU27	99 	99 	99 	99 	99 	99 	99 	98 
E_IACC,PC_ENT_CUSE,10_C10_33,EU28	99 	99 	99 	99 	99 	99 	99 	98 
E_IACC,PC_ENT_CUSE,10_C10_33,FI	100 	100 	100 	100 	100 	100 	100 	100 
E_IACC,PC_ENT_CUSE,10_C10_33,FR	100 	: c	100 	100 	99 	98 	99 	98 
E_IACC,PC_ENT_CUSE,10_C10_33,HR	99 	100 	100 	98 	98 	97 	98 	95 
E_IACC,PC_ENT_CUSE,10_C10_33,HU	99 	98 	97 	97 	97 	97 	98 	97 
E_IACC,PC_ENT_CUSE,10_C10_33,IE	100 	99 	99 	99 	100 	100 	100 	99 
E_IACC,PC_ENT_CUSE,10_C10_33,IS	: 	: 	100 	100 	100 	: 	100 	: 
E_IACC,PC_ENT_CUSE,10_C10_33,IT	99 	100 	100 	99 	99 	99 	99 	98 
E_IACC,PC_ENT_CUSE,10_C10_33,LT	100 	100 	100 	100 	100 	100 	99 	98 
E_IACC,PC_ENT_CUSE,10_C10_33,LU	99 	100 	100 	98 	99 	98 	99 	99 
E_IACC,PC_ENT_CUSE,10_C10_33,LV	98 	99 	97 	96 	94 	97 	94 	93 
E_IACC,PC_ENT_CUSE,10_C10_33,MK	98 	: u	98 	98 	: u	93 	95 	: 
E_IACC,PC_ENT_CUSE,10_C10_33,MT	99 	98 	99 	98 	97 	98 	97 	96 
E_IACC,PC_ENT_CUSE,10_C10_33,NL	100 	100 	100 	100 	100 	100 	98 	97 
E_IACC,PC_ENT_CUSE,10_C10_33,NO	100 	100 	100 	100 	100 	99 	100 	99 
E_IACC,PC_ENT_CUSE,10_C10_33,PL	99 	99 	98 	98 	98 	98 	98 	97 
E_IACC,PC_ENT_CUSE,10_C10_33,PT	99 	99 	97 	98 	98 	99 	99 	96 
E_IACC,PC_ENT_CUSE,10_C10_33,RO	97 	100 	95 	98 	98 	94 	95 	90 
E_IACC,PC_ENT_CUSE,10_C10_33,RS	: 	: 	100 	: 	: 	: 	: 	: 
E_IACC,PC_ENT_CUSE,10_C10_33,SE	99 	98 	98 	100 	100 	100 	99 	99 
E_IACC,PC_ENT_CUSE,10_C10_33,SI	100 	100 	100 	99 	100 	99 	100 	98 
E_IACC,PC_ENT_CUSE,10_C10_33,SK	100 	100 	100 	100 	99 	99 	99 	99 
E_IACC,PC_ENT_CUSE,10_C10_33,TR	98 	98 	: 	: 	: 	: 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_33,UK	100 	99 	99 	99 	100 	100 	100 	99 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,AT	: 	: 	: 	: 	: 	: 	99 	99 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,BE	: 	: 	: 	: 	: 	: 	: u	98 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,BG	: 	: 	: 	: 	: 	: 	95 	94 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,CY	: 	: 	: 	: 	: 	: 	: u	96 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,CZ	: 	: 	: 	: 	: 	: 	99 	99 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,DE	: 	: 	: 	: 	: 	: 	99 	99 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,DK	: 	: 	: 	: 	: 	: 	99 	99 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,EA	: 	: 	: 	: 	: 	: 	99 	98 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,EE	: 	: 	: 	: 	: 	: 	99 	99 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,EL	: 	: 	: 	: 	: 	: 	98 	96 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,ES	: 	: 	: 	: 	: 	: 	98 	97 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,EU15	: 	: 	: 	: 	: 	: 	99 	98 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,EU25	: 	: 	: 	: 	: 	: 	99 	98 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,EU27	: 	: 	: 	: 	: 	: 	98 	97 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,EU28	: 	: 	: 	: 	: 	: 	98 	97 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,FI	: 	: 	: 	: 	: 	: 	: u	100 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,FR	: 	: 	: 	: 	: 	: 	99 	98 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,HR	: 	: 	: 	: 	: 	: 	98 	97 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,HU	: 	: 	: 	: 	: 	: 	98 	97 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,IE	: 	: 	: 	: 	: 	: 	99 	98 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,IS	: 	: 	: 	: 	: 	: 	100 	: 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,IT	: 	: 	: 	: 	: 	: 	99 	98 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,LT	: 	: 	: 	: 	: 	: 	99 	99 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,LU	: 	: 	: 	: 	: 	: 	: c	98 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,LV	: 	: 	: 	: 	: 	: 	95 	93 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,MT	: 	: 	: 	: 	: 	: 	: c	98 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,NL	: 	: 	: 	: 	: 	: 	98 	96 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,NO	: 	: 	: 	: 	: 	: 	98 	99 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,PL	: 	: 	: 	: 	: 	: 	99 	97 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,PT	: 	: 	: 	: 	: 	: 	97 	97 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,RO	: 	: 	: 	: 	: 	: 	96 	90 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,SE	: 	: 	: 	: 	: 	: 	99 	98 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,SI	: 	: 	: 	: 	: 	: 	99 	97 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,SK	: 	: 	: 	: 	: 	: 	100 	99 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,TR	: 	: 	: 	: 	: 	: 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_N82_XK,UK	: 	: 	: 	: 	: 	: 	99 	98 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,AT	99 	99 	99 	99 	99 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,BE	99 	99 	99 	99 	99 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,BG	97 	98 	98 	97 	96 	96 	95 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,CY	99 	99 	99 	97 	98 	97 	95 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,CZ	99 	100 	99 	99 	99 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,DE	99 	99 	99 	100 	99 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,DK	100 	100 	100 	100 	100 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,EA	99 	99 	99 	99 	99 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,EE	99 	99 	99 	99 	99 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,EL	99 	99 	99 	97 	98 	99 	98 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,ES	99 	99 	99 	98 	98 	99 	98 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,EU15	99 	99 	99 	99 	99 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,EU25	: 	: 	: 	: 	: 	: 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,EU27	99 	99 	99 	99 	99 	99 	98 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,EU28	99 	99 	99 	99 	99 	99 	98 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,FI	100 	100 	100 	100 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,FR	100 	99 	100 	100 	100 	98 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,HR	100 	100 	100 	99 	99 	98 	98 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,HU	98 	98 	97 	97 	97 	97 	98 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,IE	100 	99 	99 	99 	99 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,IS	: 	: 	100 	100 	100 	: 	100 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,IT	99 	99 	100 	99 	98 	98 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,LT	100 	100 	100 	100 	100 	100 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,LU	100 	100 	100 	99 	99 	98 	98 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,LV	98 	99 	98 	97 	95 	97 	95 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,MK	98 	98 	98 	97 	96 	93 	91 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,MT	99 	99 	99 	99 	99 	98 	98 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,NL	100 	100 	100 	100 	100 	100 	98 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,NO	100 	99 	99 	99 	99 	99 	98 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,PL	99 	99 	99 	99 	98 	98 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,PT	99 	99 	98 	98 	97 	98 	97 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,RO	98 	100 	97 	98 	97 	94 	96 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,RS	: 	: 	100 	: 	: 	: 	: 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,SE	99 	98 	98 	100 	100 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,SI	100 	100 	100 	100 	100 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,SK	100 	100 	100 	100 	99 	99 	100 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,TR	98 	97 	: 	: 	: 	: 	99 	: 
E_IACC,PC_ENT_CUSE,10_C10_S951_XK,UK	100 	99 	99 	100 	98 	100 	99 	: 
E_IACC,PC_ENT_CUSE,10_C19_22,AT	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C19_22,BE	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C19_22,BG	: 	: 	: 	: 	: 	: 	: 	95 
E_IACC,PC_ENT_CUSE,10_C19_22,CY	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C19_22,CZ	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C19_22,DE	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C19_22,DK	: 	: 	: 	: 	: 	: 	: 	: u
E_IACC,PC_ENT_CUSE,10_C19_22,EA	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C19_22,EE	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C19_22,EL	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C19_22,ES	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C19_22,EU15	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C19_22,EU25	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C19_22,EU27	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C19_22,EU28	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C19_22,FI	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C19_22,FR	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C19_22,HR	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C19_22,HU	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C19_22,IE	: 	: 	: 	: 	: 	: 	: 	98 
E_IACC,PC_ENT_CUSE,10_C19_22,IT	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C19_22,LT	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C19_22,LU	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C19_22,LV	: 	: 	: 	: 	: 	: 	: 	98 
E_IACC,PC_ENT_CUSE,10_C19_22,MT	: 	: 	: 	: 	: 	: 	: 	95 
E_IACC,PC_ENT_CUSE,10_C19_22,NL	: 	: 	: 	: 	: 	: 	: 	98 
E_IACC,PC_ENT_CUSE,10_C19_22,NO	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C19_22,PL	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C19_22,PT	: 	: 	: 	: 	: 	: 	: 	93 
E_IACC,PC_ENT_CUSE,10_C19_22,RO	: 	: 	: 	: 	: 	: 	: 	93 
E_IACC,PC_ENT_CUSE,10_C19_22,SE	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C19_22,SI	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C19_22,SK	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C19_22,UK	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C19_23,AT	100 	100 	100 	100 	100 	97 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,BE	100 	100 	100 	100 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,BG	98 	99 	97 	98 	97 	99 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,CY	100 	99 	95 	95 	95 	87 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,CZ	100 	100 	99 	99 	100 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,DE	100 	99 	100 	100 	99 	99 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,DK	100 	100 	100 	: u	: u	: u	: u	: 
E_IACC,PC_ENT_CUSE,10_C19_23,EA	100 	100 	100 	100 	99 	100 	99 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,EE	100 	100 	100 	100 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,EL	99 	99 	99 	95 	99 	96 	96 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,ES	100 	100 	99 	99 	100 	100 	98 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,EU15	100 	99 	100 	100 	100 	100 	99 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,EU25	: 	: 	: 	: 	: 	: 	99 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,EU27	100 	99 	100 	100 	99 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,EU28	100 	99 	100 	100 	99 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,FI	100 	100 	100 	100 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,FR	100 	: c	100 	100 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,HR	100 	100 	100 	99 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,HU	100 	100 	99 	99 	99 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,IE	100 	99 	100 	98 	100 	100 	99 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,IS	: 	: 	100 	100 	100 	: 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,IT	99 	100 	100 	100 	99 	100 	99 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,LT	100 	100 	100 	100 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,LU	100 	100 	100 	100 	: u	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,LV	100 	99 	99 	99 	96 	94 	96 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,MK	99 	99 	100 	98 	: u	91 	90 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,MT	100 	98 	98 	98 	98 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,NL	100 	100 	100 	100 	100 	100 	99 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,NO	100 	100 	100 	100 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,PL	99 	100 	100 	99 	99 	99 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,PT	100 	99 	99 	100 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,RO	98 	100 	98 	100 	100 	94 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,RS	: 	: 	100 	: 	: 	: 	: 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,SE	100 	99 	99 	100 	100 	100 	99 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,SI	100 	100 	100 	100 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,SK	100 	100 	100 	100 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,TR	99 	99 	: 	: 	: 	: 	100 	: 
E_IACC,PC_ENT_CUSE,10_C19_23,UK	100 	99 	100 	100 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C23_25,AT	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C23_25,BE	: 	: 	: 	: 	: 	: 	: 	: u
E_IACC,PC_ENT_CUSE,10_C23_25,BG	: 	: 	: 	: 	: 	: 	: 	97 
E_IACC,PC_ENT_CUSE,10_C23_25,CY	: 	: 	: 	: 	: 	: 	: 	92 
E_IACC,PC_ENT_CUSE,10_C23_25,CZ	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C23_25,DE	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C23_25,DK	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C23_25,EA	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C23_25,EE	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C23_25,EL	: 	: 	: 	: 	: 	: 	: 	94 
E_IACC,PC_ENT_CUSE,10_C23_25,ES	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C23_25,EU15	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C23_25,EU25	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C23_25,EU27	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C23_25,EU28	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C23_25,FI	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C23_25,FR	: 	: 	: 	: 	: 	: 	: 	98 
E_IACC,PC_ENT_CUSE,10_C23_25,HR	: 	: 	: 	: 	: 	: 	: 	98 
E_IACC,PC_ENT_CUSE,10_C23_25,HU	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C23_25,IE	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C23_25,IT	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C23_25,LT	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C23_25,LU	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C23_25,LV	: 	: 	: 	: 	: 	: 	: 	97 
E_IACC,PC_ENT_CUSE,10_C23_25,MT	: 	: 	: 	: 	: 	: 	: 	97 
E_IACC,PC_ENT_CUSE,10_C23_25,NL	: 	: 	: 	: 	: 	: 	: 	98 
E_IACC,PC_ENT_CUSE,10_C23_25,NO	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C23_25,PL	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C23_25,PT	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C23_25,RO	: 	: 	: 	: 	: 	: 	: 	90 
E_IACC,PC_ENT_CUSE,10_C23_25,SE	: 	: 	: 	: 	: 	: 	: 	100 
E_IACC,PC_ENT_CUSE,10_C23_25,SI	: 	: 	: 	: 	: 	: 	: 	96 
E_IACC,PC_ENT_CUSE,10_C23_25,SK	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C23_25,UK	: 	: 	: 	: 	: 	: 	: 	99 
E_IACC,PC_ENT_CUSE,10_C24_25,AT	100 	100 	100 	100 	100 	100 	98 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,BE	98 	100 	99 	100 	99 	99 	100 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,BG	100 	100 	97 	100 	98 	100 	98 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,CY	100 	100 	100 	98 	98 	98 	93 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,CZ	100 	100 	100 	100 	99 	99 	100 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,DE	100 	100 	100 	100 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,DK	100 	100 	100 	: u	: u	: u	100 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,EA	100 	100 	100 	100 	100 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,EE	100 	100 	100 	98 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,EL	99 	100 	99 	95 	100 	98 	99 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,ES	98 	98 	100 	100 	99 	98 	99 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,EU15	100 	100 	100 	100 	100 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,EU25	: 	: 	: 	: 	: 	: 	99 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,EU27	100 	100 	100 	99 	100 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,EU28	100 	100 	100 	99 	100 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,FI	100 	100 	100 	100 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,FR	100 	100 	100 	100 	100 	99 	100 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,HR	100 	100 	100 	100 	100 	96 	96 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,HU	99 	99 	99 	99 	97 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,IE	100 	100 	100 	100 	100 	100 	99 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,IS	: 	: 	100 	100 	100 	: 	100 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,IT	100 	100 	100 	99 	100 	99 	99 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,LT	100 	100 	100 	100 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,LU	100 	100 	100 	98 	: u	98 	99 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,LV	100 	100 	97 	97 	96 	100 	98 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,MK	100 	: u	100 	100 	100 	100 	96 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,MT	100 	100 	100 	100 	95 	95 	94 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,NL	100 	100 	100 	100 	100 	100 	98 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,NO	100 	100 	100 	100 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,PL	99 	99 	99 	99 	99 	99 	100 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,PT	100 	100 	100 	100 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,RO	98 	100 	95 	98 	100 	97 	97 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,RS	: 	: 	100 	: 	: 	: 	: 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,SE	99 	99 	99 	99 	100 	98 	98 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,SI	100 	100 	100 	100 	100 	99 	100 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,SK	100 	100 	100 	100 	99 	100 	100 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,TR	100 	99 	: 	: 	: 	: 	100 	: 
E_IACC,PC_ENT_CUSE,10_C24_25,UK	100 	99 	100 	99 	100 	100 	99 	: 
E_IACC,PC_ENT_CUSE,10_C26_33,AT	100 	100 	100 	100 	98 	100 	100 	100 
E_IACC,PC_ENT_CUSE,10_C26_33,BE	100 	100 	100 	100 	100 	99 	99 	98 
E_IACC,PC_ENT_CUSE,10_C26_33,BG	98 	99 	99 	97 	99 	99 	97 	98 
E_IACC,PC_ENT_CUSE,10_C26_33,CY	100 	100 	100 	99 	100 	98 	98 	96 
E_IACC,PC_ENT_CUSE,10_C26_33,CZ	100 	100 	100 	100 	100 	100 	100 	99 
E_IACC,PC_ENT_CUSE,10_C26_33,DE	100 	100 	100 	100 	100 	100 	100 	100 
E_IACC,PC_ENT_CUSE,10_C26_33,DK	100 	100 	100 	100 	100 	97 	100 	100 
E_IACC,PC_ENT_CUSE,10_C26_33,EA	100 	100 	100 	100 	100 	99 	99 	99 
E_IACC,PC_ENT_CUSE,10_C26_33,EE	99 	100 	98 	99 	100 	100 	100 	100 
E_IACC,PC_ENT_CUSE,10_C26_33,EL	100 	98 	99 	97 	98 	100 	99 	95 
E_IACC,PC_ENT_CUSE,10_C26_33,ES	99 	98 	99 	99 	99 	98 	99 	97 
E_IACC,PC_ENT_CUSE,10_C26_33,EU15	100 	100 	100 	100 	100 	100 	99 	99 
